Product Id,Description,Sum of Quantity,Sum of Total Cost Price,Sum of Total Selling Price,Profit Rupees,Profit %,Weekday/Weekend/Holiday
23317,BLUE REFECTORY CLOCK,110,61372.4143,61922.4143,550,0.896168101,Weekday
23318,BOX OF 6 MINI VINTAGE CRACKERS,327,40403.1658,42038.1658,1635,4.046712597,Weekend
23318,BOX OF 6 MINI VINTAGE CRACKERS,983,132712.6991,137627.6991,4915,3.70348884,Weekday
23318,BOX OF 6 MINI VINTAGE CRACKERS,23,3698.0874,3813.0874,115,3.109715579,Holiday
23319,BOX OF 6 MINI 50'S CRACKERS,280,36249.4457,37649.4457,1400,3.862128021,Weekend
23319,BOX OF 6 MINI 50'S CRACKERS,28,3678.5644,3818.5644,140,3.805832514,Holiday
23319,BOX OF 6 MINI 50'S CRACKERS,1114,164722.5271,170292.5271,5570,3.381443994,Weekday
23320,GIANT 50'S CHRISTMAS CRACKER,39,3552.9111,3747.9111,195,5.488457057,Holiday
23320,GIANT 50'S CHRISTMAS CRACKER,370,52489.5078,54339.5078,1850,3.524513903,Weekend
23320,GIANT 50'S CHRISTMAS CRACKER,992,144740.6502,149700.6502,4960,3.42681893,Weekday
23321,SMALL WHITE HEART OF WICKER,17,1451.2985,1536.2985,85,5.856824079,Holiday
23321,SMALL WHITE HEART OF WICKER,398,36242.7462,38232.7462,1990,5.490753899,Weekend
23321,SMALL WHITE HEART OF WICKER,1182,139528.4488,145438.4488,5910,4.235695337,Weekday
23322,LARGE WHITE HEART OF WICKER,734,110911.0308,114581.0308,3670,3.308958517,Weekday
23322,LARGE WHITE HEART OF WICKER,363,56384.1497,58199.1497,1815,3.218989751,Weekend
23322,LARGE WHITE HEART OF WICKER,10,1565.715,1615.715,50,3.1934292,Holiday
23323,WHITE WICKER STAR,7,770.119,805.119,35,4.544752175,Holiday
23323,WHITE WICKER STAR,215,24654.3029,25729.3029,1075,4.360293635,Weekend
23323,WHITE WICKER STAR,487,56638.2789,59073.2789,2435,4.29921256,Weekday
23324,RUSTIC STRAWBERRY JAMPOT LARGE,96,9851.8128,10331.8128,480,4.872199764,Weekday
23324,RUSTIC STRAWBERRY JAM POT LARGE,162,17580.1229,18390.1229,810,4.607476322,Weekday
23324,RUSTIC STRAWBERRY JAMPOT LARGE,24,2614.1184,2734.1184,120,4.590457724,Weekend
23324,RUSTIC STRAWBERRY JAM POT LARGE,58,6542.0098,6832.0098,290,4.432888499,Weekend
23325,RUSTIC STRAWBERRY JAM POT SMALL,331,27164.4263,28819.4263,1655,6.092526975,Weekday
23325,RUSTIC STRAWBERRY JAM POT SMALL,89,7521.2965,7966.2965,445,5.91653314,Weekend
23325,RUSTIC STRAWBERRY JAMPOT SMALL,24,2048.892,2168.892,120,5.856824079,Weekend
23325,RUSTIC STRAWBERRY JAM POT SMALL,12,1024.446,1084.446,60,5.856824079,Holiday
23325,RUSTIC STRAWBERRY JAMPOT SMALL,12,1024.446,1084.446,60,5.856824079,Weekday
23326,HANGING MINI COLOURED BOTTLES,2306,68023.425,79553.425,11530,16.95004331,Weekday
23326,HANGING MINI COLOURED BOTTLES,285,10506.6445,11931.6445,1425,13.56284587,Weekend
23327,HANGING CLEAR MINI BOTTLE,1257,34829.1959,41114.1959,6285,18.04520557,Weekday
23327,HANGING CLEAR MINI BOTTLE,410,11858.2938,13908.2938,2050,17.28747857,Weekend
23327,HANGING CLEAR MINI BOTTLE,48,1416.2448,1656.2448,240,16.94622286,Holiday
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,28,5950.424,6090.424,140,2.352773517,Holiday
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,976,258489.7605,263369.7605,4879.99999999997,1.887889095,Weekday
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,263,72684.747,73999.747,1315,1.809182881,Weekend
23329,DECORATIVE WICKER HEART LARGE,8,682.964,722.964,40,5.856824079,Holiday
23329,DECORATIVE WICKER HEART LARGE,164,14270.2304,15090.2304,820,5.746228176,Weekend
23329,DECORATIVE WICKER HEART LARGE,774,67513.9318,71383.9318,3870,5.732150235,Weekday
23330,DECORATIVE WICKER HEART MEDIUM,2,126.925,136.925,10,7.878668505,Holiday
23330,DECORATIVE WICKER HEART MEDIUM,605,39388.888,42413.888,3025,7.679830921,Weekday
23330,DECORATIVE WICKER HEART MEDIUM,213,13915.1427,14980.1427,1065,7.653532723,Weekend
23331,DECORATIVE WICKER HEART SMALL,48,1416.2448,1656.2448,240,16.94622286,Holiday
23331,DECORATIVE WICKER HEART SMALL,1007,31124.7017,36159.7017,5035,16.17686187,Weekday
23331,DECORATIVE WICKER HEART SMALL,202,6299.6042,7309.6042,1010,16.0327533,Weekend
23332,IVORY WICKER HEART LARGE,4,341.482,361.482,20,5.856824079,Holiday
23332,IVORY WICKER HEART LARGE,687,61254.3947,64689.3947,3435,5.607760907,Weekday
23332,IVORY WICKER HEART LARGE,197,17716.2165,18701.2165,985,5.559877867,Weekend
23333,IVORY WICKER HEART MEDIUM,4,253.85,273.85,20,7.878668505,Holiday
23333,IVORY WICKER HEART MEDIUM,308,19811.5368,21351.5368,1540,7.773248565,Weekend
23333,IVORY WICKER HEART MEDIUM,755,49162.3958,52937.3958,3775,7.678633107,Weekday
23334,IVORY WICKER HEART SMALL,1,29.5051,34.5051,5,16.94622286,Holiday
23334,IVORY WICKER HEART SMALL,388,11787.5528,13727.5528,1940,16.45803869,Weekend
23334,IVORY WICKER HEART SMALL,1240,37958.8602,44158.8602,6200,16.33347252,Weekday
23335,EGG FRYING PAN IVORY,112,12043.6724,12603.6724,560,4.649744541,Weekend
23335,EGG FRYING PAN IVORY,2,217.8432,227.8432,10,4.590457724,Holiday
23335,EGG FRYING PAN IVORY,187,21378.8457,22313.8457,935,4.373482147,Weekday
23336,EGG FRYING PAN PINK,7,762.4512,797.4512,35,4.590457724,Holiday
23336,EGG FRYING PAN PINK,124,14965.8989,15585.8989,620,4.142751492,Weekday
23336,EGG FRYING PAN PINK,46,5908.6216,6138.6216,230,3.89261685,Weekend
23337,EGG FRYING PAN MINT,35,3812.256,3987.256,175,4.590457724,Weekend
23337,EGG FRYING PAN MINT,1,108.9216,113.9216,5,4.590457724,Holiday
23337,EGG FRYING PAN MINT,103,11892.5958,12407.5958,515,4.33042549,Weekday
23338,EGG FRYING PAN RED,224,25408.9449,26528.9449,1120,4.407896528,Weekday
23338,EGG FRYING PAN RED,8,983.6513,1023.6513,40,4.066481689,Holiday
23338,EGG FRYING PAN RED,55,6776.6375,7051.6375,275,4.058059768,Weekend
23339,EGG FRYING PAN BLUE,88,10595.6073,11035.6073,440,4.152664284,Weekday
23339,EGG FRYING PAN BLUE,32,4159.1622,4319.1622,160,3.846928595,Weekend
23339,EGG FRYING PAN BLUE,8,1095.9298,1135.9298,40,3.649868815,Holiday
23340,VINTAGE CHRISTMAS CAKE FRILL,815,69822.3271,73897.3271,4075,5.836242029,Weekday
23340,VINTAGE CHRISTMAS CAKE FRILL,275,24015.8243,25390.8243,1375,5.725391654,Weekend
23340,VINTAGE CHRISTMAS CAKE FRILL,14,1374.8326,1444.8326,70,5.091528961,Holiday
23341,PINK DINER WALL CLOCK,103,45533.4252,46048.4252,515,1.13103725,Weekend
23341,PINK DINER WALL CLOCK,2,921.09,931.09,10,1.085670239,Holiday
23341,PINK DINER WALL CLOCK,109,58214.4468,58759.4468,545,0.936193728,Weekday
23342,MINT DINER WALL CLOCK,61,27979.8711,28284.8711,305,1.090069353,Weekend
23342,MINT DINER WALL CLOCK,3,1381.635,1396.635,15,1.085670239,Holiday
23342,MINT DINER CLOCK,2,921.09,931.09,10,1.085670239,Weekday
23342,MINT DINER WALL CLOCK,147,69481.2354,70216.2354,735,1.057839567,Weekday
23343,JUMBO BAG VINTAGE CHRISTMAS,30,3267.648,3417.648,150,4.590457724,Holiday
23343,JUMBO BAG VINTAGE CHRISTMAS,449,49563.0384,51808.0384,2245,4.529585095,Weekend
23343,JUMBO BAG VINTAGE CHRISTMAS,1874,247025.3487,256395.3487,9370,3.793132992,Weekday
23344,JUMBO BAG 50'S CHRISTMAS,567,61501.1282,64336.1282,2835,4.609671534,Weekend
23344,JUMBO BAG 50'S CHRISTMAS,21,2287.3536,2392.3536,105,4.590457724,Holiday
23344,JUMBO BAG 50'S CHRISTMAS,2393,405810.1537,417775.1537,11965,2.948423023,Weekday
23345, DOLLY GIRL BEAKER,898,55451.9311,59941.9311,4490,8.097103042,Weekday
23345, DOLLY GIRL BEAKER,4,253.85,273.85,20,7.878668505,Holiday
23345, DOLLY GIRL BEAKER,185,12005.6493,12930.6493,925,7.70470615,Weekend
23346,SPACEBOY BEAKER,1478,88138.1909,95528.1909,7390,8.384560569,Weekday
23346,SPACEBOY BEAKER,4,253.85,273.85,20,7.878668505,Holiday
23346,SPACEBOY BEAKER,188,12196.0368,13136.0368,940,7.707421808,Weekend
23347,I LOVE LONDON BEAKER,511,31760.0481,34315.0481,2555,8.044698144,Weekday
23347,I LOVE LONDON BEAKER,137,9158.2644,9843.2644,685,7.47958314,Weekend
23347,I LOVE LONDON BEAKER,2,259.4684,269.4684,10,3.854033863,Holiday
23348,CHILDRENS TOY COOKING UTENSIL SET,179,19363.8753,20258.8753,895,4.622008695,Weekend
23348,CHILDRENS TOY COOKING UTENSIL SET,1,108.9216,113.9216,5,4.590457724,Holiday
23348,CHILDRENS TOY COOKING UTENSIL SET,303,36715.0077,38230.0077,1515,4.126377999,Weekday
23349,ROLL WRAP VINTAGE CHRISTMAS,1127,78779.8102,84414.8102,5635,7.152847901,Weekday
23349,ROLL WRAP VINTAGE CHRISTMAS,308,21932.2312,23472.2312,1540,7.021629427,Weekend
23349,ROLL WRAP VINTAGE CHRISTMAS,18,1539.9552,1629.9552,90,5.844325861,Holiday
23350,ROLL WRAP VINTAGE SPOT,30,1903.875,2053.875,150,7.878668505,Holiday
23350,ROLL WRAP VINTAGE SPOT,817,53837.5612,57922.5612,4085,7.58763939,Weekday
23350,ROLL WRAP VINTAGE SPOT,302,20226.0222,21736.0222,1510,7.465630093,Weekend
23351,ROLL WRAP 50'S CHRISTMAS,17,1145.1342,1230.1342,85,7.422710805,Holiday
23351,ROLL WRAP 50'S CHRISTMAS,387,26382.7331,28317.7331,1935,7.334342476,Weekend
23351,ROLL WRAP 50'S CHRISTMAS,1104,77817.4843,83337.4843,5520,7.093521526,Weekday
23352,ROLL WRAP 50'S RED CHRISTMAS,12,761.55,821.55,60,7.878668505,Holiday
23352,ROLL WRAP 50'S RED CHRISTMAS,821,58391.4039,62496.4039,4105,7.030144381,Weekday
23352,ROLL WRAP 50'S RED CHRISTMAS,204,14536.8708,15556.8708,1020,7.016640748,Weekend
23353,6 GIFT TAGS VINTAGE CHRISTMAS,1137,48556.4695,54241.4695,5685,11.70801761,Weekday
23353,6 GIFT TAGS VINTAGE CHRISTMAS,403,17488.0493,19503.0493,2015,11.52215416,Weekend
23353,6 GIFT TAGS VINTAGE CHRISTMAS,28,1308.1188,1448.1188,140,10.70239186,Holiday
23354,6 GIFT TAGS 50'S CHRISTMAS,28,1132.8548,1272.8548,140,12.35815923,Holiday
23354,6 GIFT TAGS 50'S CHRISTMAS,1048,45468.2568,50708.2568,5240,11.52452363,Weekday
23354,6 GIFT TAGS 50'S CHRISTMAS,348,15613.3268,17353.3268,1740,11.14432576,Weekend
23355,HOT WATER BOTTLE KEEP CALM,60,13863.522,14163.522,300,2.163952277,Holiday
23355,HOT WATER BOTTLE KEEP CALM,341,94951.4529,96656.4529,1705,1.795654461,Weekend
23355,HOT WATER BOTTLE KEEP CALM,867,253684.2792,258019.2792,4335,1.708816965,Weekday
23356,LOVE HOT WATER BOTTLE,473,145356.8101,147721.8101,2365,1.627030752,Weekday
23356,LOVE HOT WATER BOTTLE,199,61694.742,62689.742,995,1.612779254,Weekend
23356,LOVE HOT WATER BOTTLE,7,2246.1705,2281.1705,35,1.558207625,Holiday
23357,HOT WATER BOTTLE SEX BOMB,86,20000.3054,20430.3054,430,2.14996717,Weekend
23357,HOT WATER BOTTLE SEX BOMB,269,64104.0546,65449.0546,1345,2.098151214,Weekday
23357,HOT WATER BOTTLE SEX BOMB,4,1064.446,1084.446,20,1.878911659,Holiday
23358,HOT STUFF HOT WATER BOTTLE,12,1583.1,1643.1,60,3.790032215,Holiday
23358,HOT STUFF HOT WATER BOTTLE,310,55875.7973,57425.7973,1550,2.774009634,Weekday
23358,HOT STUFF HOT WATER BOTTLE,155,31321.3154,32096.3154,775,2.474353296,Weekend
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,247,23961.9385,25196.9385,1235,5.154007052,Weekend
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,548,53462.7832,56202.7832,2740,5.12506053,Weekday
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,48,4886.472,5126.472,240,4.911518985,Weekend
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,13,1323.4195,1388.4195,65,4.911518985,Weekday
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,1221.618,1281.618,60,4.911518985,Holiday
23360,SET 8 CANDLES VINTAGE DOILEY,86,7571.897,8001.897,430,5.678893942,Weekday
23360,SET 8 CANDLES VINTAGE DOILEY,24,2443.236,2563.236,120,4.911518985,Weekend
23360,SET 8 CANDLES VINTAGE DOILY,169,17323.8521,18168.8521,845,4.877668056,Weekend
23360,SET 8 CANDLES VINTAGE DOILY,564,58530.0678,61350.0678,2820,4.818036449,Weekday
23365,SET 12 COLOUR PENCILS LOVE LONDON,313,9643.6805,11208.6805,1565,16.22824398,Weekend
23365,SET 12 COLOUR PENCILS LOVE LONDON,2,94.063,104.063,10,10.63117272,Holiday
23365,SET 12 COLOUR PENCILS LOVE LONDON,713,34889.017,38454.017,3565,10.21811535,Weekday
23366,SET 12 COLOUR PENCILS DOILEY,32,979.216,1139.216,160,16.33960229,Weekday
23366,SET 12 COLOURING PENCILS DOILEY,1,30.6005,35.6005,5,16.33960229,Weekday
23366,SET 12 COLOUR PENCILS DOILEY,16,489.608,569.608,79.9999999999999,16.33960229,Weekend
23366,SET 12 COLOURING PENCILS DOILY,209,6559.8145,7604.8145,1045,15.93032852,Weekend
23366,SET 12 COLOURING PENCILS DOILY,27,924.7995,1059.7995,135,14.59775876,Holiday
23366,SET 12 COLOURING PENCILS DOILY,1152,41695.4665,47455.4665,5760,13.81445151,Weekday
23367,SET 12 COLOUR PENCILS SPACEBOY,250,7978.745,9228.745,1250,15.66662426,Weekend
23367,SET 12 COLOUR PENCILS SPACEBOY,1068,49994.131,55334.131,5340,10.68125377,Weekday
23367,SET 12 COLOUR PENCILS SPACEBOY,5,317.3125,342.3125,25,7.878668505,Holiday
23368,SET 12 COLOUR PENCILS DOLLY GIRL,242,7865.389,9075.389,1210,15.3838545,Weekend
23368,SET 12 COLOUR PENCILS DOLLY GIRL,690,26240.817,29690.817,3450,13.1474565,Weekday
23369,SET 36 COLOUR PENCILS LOVE LONDON,17,1078.8625,1163.8625,85,7.878668505,Holiday
23369,SET 36 COLOUR PENCILS LOVE LONDON,81,5604.3644,6009.3644,405,7.226510824,Weekend
23369,SET 36 COLOUR PENCILS LOVE LONDON,654,52852.2713,56122.2713,3270,6.187056714,Weekday
23370,SET 36 COLOURING PENCILS DOILEY,1,63.4625,68.4625,5.00000000000001,7.878668505,Weekday
23370,SET 36 COLOUR PENCILS DOILEY,32,2030.8,2190.8,160,7.878668505,Weekday
23370,SET 36 COLOUR PENCILS DOILEY,32,2030.8,2190.8,160,7.878668505,Weekend
23370,SET 36 COLOURING PENCILS DOILY,170,11318.7986,12168.7986,850,7.509630925,Weekend
23370,SET 36 COLOURING PENCILS DOILY,664,53010.3973,56330.3973,3320,6.262922312,Weekday
23370,SET 36 COLOURING PENCILS DOILY,1,129.7342,134.7342,5,3.854033863,Holiday
23371,SET 36 COLOUR PENCILS SPACEBOY,139,9086.3743,9781.3743,695,7.648815436,Weekend
23371,SET 36 COLOUR PENCILS SPACEBOY,8,573.9717,613.9717,40,6.968984708,Holiday
23371,SET 36 COLOUR PENCILS SPACEBOY,631,52020.8457,55175.8457,3155,6.064876412,Weekday
23372,SET 36 COLOUR PENCILS DOLLY GIRL,512,34673.1937,37233.1937,2560,7.383225272,Weekday
23372,SET 36 COLOUR PENCILS DOLLY GIRL,112,7836.7887,8396.7887,559.999999999999,7.145784089,Weekend
23372,SET 36 COLOUR PENCILS DOLLY GIRL,2,259.4684,269.4684,10,3.854033863,Holiday
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1014,39565.9069,44635.9069,5070,12.8140624,Weekday
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,220,9046.6902,10146.6902,1100,12.15914302,Weekend
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,18,1073.3148,1163.3148,90,8.385237956,Holiday
23374,RED SPOT PAPER GIFT BAG,549,20860.3223,23605.3223,2745,13.15895297,Weekend
23374,RED SPOT PAPER GIFT BAG,833,32550.0695,36715.0695,4165,12.7956716,Weekday
23374,RED SPOT PAPER GIFT BAG,20,798.228,898.228,100,12.52774896,Holiday
23375,50'S CHRISTMAS PAPER GIFT BAG,727,28630.007,32265.007,3635,12.69646913,Weekday
23375,50'S CHRISTMAS PAPER GIFT BAG,10,399.114,449.114,50,12.52774896,Holiday
23375,50'S CHRISTMAS PAPER GIFT BAG,296,12079.9566,13559.9566,1480,12.25169965,Weekend
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,27,465.8269,600.8269,135,28.98072224,Holiday
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,458,8095.4874,10385.4874,2290,28.28736414,Weekend
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1610,36000.4156,44050.4156,8050,22.36085297,Weekday
23377,PACK OF 12 DOLLY GIRL TISSUES,2,32.7206,42.7206,10,30.56178676,Holiday
23377,PACK OF 12 DOLLY GIRL TISSUES,283,5328.8301,6743.8301,1415,26.55367076,Weekend
23377,PACK OF 12 DOLLY GIRL TISSUES,647,12922.6977,16157.6977,3235,25.03347269,Weekday
23378,PACK OF 12 50'S CHRISTMAS TISSUES,871,12882.7621,17237.7621,4355,33.80486239,Weekend
23378,PACK OF 12 50'S CHRISTMAS TISSUES,53,891.1947,1156.1947,265,29.73536535,Holiday
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1637,33658.7323,41843.7323,8185,24.31761222,Weekday
23379,PACK OF 12 RED APPLE TISSUES,811,12359.0213,16414.0213,4055,32.81004136,Weekday
23379,PACK OF 12 RED APPLE TISSUES,37,629.4299,814.4299,185,29.3916765,Holiday
23379,PACK OF 12 RED APPLE TISSUES,189,3284.8871,4229.8871,945,28.768112,Weekend
23380,PACK OF 12 DOILEY TISSUES,48,785.2944,1025.2944,240,30.56178676,Weekday
23380,PACK OF 12 DOILEY TISSUES,24,392.6472,512.6472,120,30.56178676,Weekend
23380,PACK OF 12 VINTAGE DOILY TISSUES,24,392.6472,512.6472,120,30.56178676,Holiday
23380,PACK OF 12 VINTAGE DOILY TISSUES,492,8121.564,10581.564,2460,30.28973237,Weekend
23380,PACK OF 12 VINTAGE DOILY TISSUES,785,17983.5477,21908.5477,3925,21.82550443,Weekday
23381,PACK OF 12 VINTAGE LEAF TISSUES,646,8960.7066,12190.7066,3230,36.04626448,Weekend
23381,PACK OF 12 VINTAGE LEAF TISSUES,488,8297.1108,10737.1108,2440,29.40782712,Weekday
23381,PACK OF 12 VINTAGE LEAF TISSUES,15,269.5033,344.5033,75,27.82897278,Holiday
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,252,50497.65,51757.65,1260,2.495165617,Holiday
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,159,32282.7938,33077.7938,795,2.462612142,Weekend
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,365,83425.0527,85250.0527,1825,2.187592265,Weekday
23388,WOODLAND MINI BACKPACK,82,18228.231,18638.231,410,2.249258307,Weekend
23388,WOODLAND MINI RUCKSACK,4,889.182,909.182,20,2.249258307,Weekend
23388,WOODLAND MINI BACKPACK,2,444.591,454.591,10,2.249258307,Holiday
23388,WOODLAND MINI RUCKSACK,1,222.2955,227.2955,5,2.249258307,Weekday
23388,WOODLAND MINI BACKPACK,315,75317.1507,76892.1507,1575,2.091157174,Weekday
23389,SPACEBOY MINI BACKPACK,95,21118.0725,21593.0725,475,2.249258307,Weekend
23389,SPACEBOY MINI RUCKSACK,9,2000.6595,2045.6595,45,2.249258307,Weekday
23389,SPACEBOY MINI BACKPACK,6,1333.773,1363.773,30,2.249258307,Holiday
23389,SPACEBOY MINI RUCKSACK,4,889.182,909.182,20,2.249258307,Weekend
23389,SPACEBOY MINI BACKPACK,447,108096.4265,110331.4265,2235,2.067598414,Weekday
23390,DOLLY GIRL MINI BACKPACK,411,87020.1895,89075.1895,2055,2.361520943,Weekday
23390,DOLLY GIRL MINI BACKPACK,6,1333.773,1363.773,30,2.249258307,Holiday
23390,DOLLY GIRL MINI RUCKSACK,4,889.182,909.182,20,2.249258307,Weekday
23390,DOLLY GIRL MINI RUCKSACK,4,889.182,909.182,20,2.249258307,Weekend
23390,DOLLY GIRL MINI BACKPACK,65,14675.9553,15000.9553,325,2.214506609,Weekend
23391, I LOVE LONDON MINI BACKPACK,97,20694.0113,21179.0113,485,2.343673215,Weekend
23391, I LOVE LONDON MINI BACKPACK,5,1111.4775,1136.4775,25,2.249258307,Holiday
23391, I LOVE LONDON MINI RUCKSACK,1,222.2955,227.2955,5,2.249258307,Weekday
23391, I LOVE LONDON MINI BACKPACK,110,26946.7308,27496.7308,550,2.04106392,Weekday
23392,SPACEBOY ROCKET LOLLY MAKERS,2,217.8432,227.8432,10,4.590457724,Holiday
23392,SPACEBOY ROCKET LOLLY MAKERS,90,11038.0075,11488.0075,450,4.076822742,Weekend
23392,SPACEBOY ROCKET LOLLY MAKERS,234,29529.6804,30699.6804,1170,3.96211535,Weekday
23393,HOME SWEET HOME CUSHION COVER,2,400.775,410.775,10,2.495165617,Holiday
23393,HOME SWEET HOME CUSHION COVER,144,30398.1232,31118.1232,720,2.36856728,Weekend
23393,HOME SWEET HOME CUSHION COVER,224,51441.6736,52561.6736,1120,2.177223099,Weekday
23394,POSTE FRANCE CUSHION COVER,4,801.55,821.55,20,2.495165617,Holiday
23394,POSTE FRANCE CUSHION COVER,97,21751.0723,22236.0723,485,2.229775127,Weekend
23394,POSTE FRANCE CUSHION COVER,182,42639.8178,43549.8178,910,2.134155461,Weekday
23395,BELLE JARDINIERE CUSHION COVER,151,32269.6669,33024.6669,754.999999999996,2.339658486,Weekend
23395,BELLE JARDINIERE CUSHION COVER,239,58688.8749,59883.8749,1195,2.036161031,Weekday
23395,BELLE JARDINIERE CUSHION COVER,3,986.7433,1001.7433,15,1.520152202,Holiday
23396,LA JARDIN BOTANIQUE CUSHION COVER,37,7414.3375,7599.3375,185,2.495165617,Weekday
23396,BUTTERFLY CUSHION COVER,8,1603.1,1643.1,40,2.495165617,Weekday
23396,LE JARDIN BOTANIQUE CUSHION COVER,1,200.3875,205.3875,5,2.495165617,Holiday
23396,LE JARDIN BOTANIQUE CUSHION COVER,95,20276.8053,20751.8053,475,2.342578098,Weekend
23396,LE JARDIN BOTANIQUE CUSHION COVER,218,49513.6461,50603.6461,1090,2.201413319,Weekday
23396,LA JARDIN BOTANIQUE CUSHION COVER,22,5179.6866,5289.6866,110,2.12368061,Weekend
23397,FOOT STOOL HOME SWEET HOME,106,56101.0846,56631.0846,530,0.944723268,Weekend
23397,FOOT STOOL HOME SWEET HOME,151,93183.2178,93938.2178,755,0.810231733,Weekday
23397,FOOT STOOL HOME SWEET HOME,3,2716.3799,2731.3799,15,0.552205529,Holiday
23398,HANGING HEART BONHEUR,136,5853.5133,6533.5133,680,11.6169549,Weekend
23398,HANGING HEART BONHEUR,346,15118.8951,16848.8951,1730,11.44263512,Weekday
23399,HOME SWEET HOME HANGING HEART,590,27818.1429,30768.1429,2950,10.60459,Weekday
23399,HOME SWEET HOME HANGING HEART,204,9891.8271,10911.8271,1020,10.31154295,Weekend
23399,HOME SWEET HOME HANGING HEART,14,716.4972,786.4972,70,9.769752066,Holiday
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,324,85431.438,87051.438,1620,1.896257441,Weekday
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,674.625,684.625,10,1.482304984,Holiday
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,33,11811.5559,11976.5559,165,1.396937045,Weekend
23401,RUSTIC MIRROR WITH LACE HEART,105,35749.171,36274.171,525,1.468565523,Weekday
23401,RUSTIC MIRROR WITH LACE HEART,39,14290.5696,14485.5696,195,1.364536232,Weekend
23402,HOME SWEEET HOME 3 PEG HANGER,17,3406.5875,3491.5875,85,2.495165617,Weekday
23402,HOME SWEEET HOME 3 PEG HANGER,8,1603.1,1643.1,40,2.495165617,Weekend
23402,HOME SWEET HOME 3 PEG HANGER,178,36288.4237,37178.4237,890,2.452572775,Weekday
23402,HOME SWEET HOME 3 PEG HANGER,54,11227.3184,11497.3184,270,2.404848517,Weekend
23403,LETTER HOLDER HOME SWEET HOME,394,69507.0408,71477.0408,1970,2.834245247,Weekday
23403,LETTER HOLDER HOME SWEET HOME,5,1001.9375,1026.9375,25,2.495165617,Holiday
23403,LETTER HOLDER HOME SWEET HOME,59,13854.8295,14149.8295,295,2.129221439,Weekend
23404,HOME SWEET HOME BLACKBOARD,507,118629.9325,121164.9325,2535,2.136897448,Weekday
23404,HOME SWEET HOME BLACKBOARD,3,798.3345,813.3345,15,1.878911659,Holiday
23404,HOME SWEET HOME BLACKBOARD,93,27627.0807,28092.0807,465,1.683131146,Weekend
23405,HOME SWEET HOME 2 DRAWER CABINET,157,44246.3463,45031.3463,785,1.774157791,Weekday
23405,HOME SWEET HOME 2 DRAWER CABINET,49,14288.2195,14533.2195,245,1.714699302,Weekend
23406,HOME SWEET HOME KEY HOLDER,333,89524.3115,91189.3115,1665,1.859829997,Weekday
23406,HOME SWEET HOME KEY HOLDER,4,1349.25,1369.25,20,1.482304984,Holiday
23406,HOME SWEET HOME KEY HOLDER,35,13166.4243,13341.4243,175,1.32913839,Weekend
23407,SET OF 2 TRAYS HOME SWEET HOME,4,2159.846,2179.846,20,0.925991946,Holiday
23407,SET OF 2 TRAYS HOME SWEET HOME,117,65302.7623,65887.7623,585,0.895827342,Weekday
23407,SET OF 2 TRAYS HOME SWEET HOME,45,25395.8583,25620.8583,225,0.885971237,Weekend
23408,PHOTO FRAME LINEN AND LACE SMALL,182,19823.7312,20733.7312,910,4.590457724,Weekday
23408,PHOTO FRAME LINEN AND LACE SMALL,56,6099.6096,6379.6096,280,4.590457724,Weekend
23408,PHOTO FRAME LINEN AND LACE SMALL,12,1307.0592,1367.0592,60,4.590457724,Holiday
23409,PHOTO FRAME LINEN AND LACE LARGE,129,25396.4919,26041.4919,645,2.53972085,Weekday
23409,PHOTO FRAME LINEN AND LACE LARGE,38,7614.725,7804.725,190,2.495165617,Weekend
23410,CURIO CABINET LINEN AND LACE,12,5176.012,5236.012,60,1.159193603,Weekend
23410,CURIO CABINET LINEN AND LACE,23,10091.3895,10206.3895,115,1.139585386,Weekday
23411, TRELLIS COAT RACK,67,16046.1593,16381.1593,335,2.087726999,Weekend
23411, TRELLIS COAT RACK,1,266.1115,271.1115,5,1.878911659,Holiday
23411, TRELLIS COAT RACK,137,37964.5459,38649.5459,685,1.80431501,Weekday
